x-axis,1
second,Volt
-568.96500E-06,+25.40500928E-03
-568.94000E-06,+25.40500928E-03
-568.91500E-06,+27.16233150E-03
-568.89000E-06,+26.99496749E-03
-568.86500E-06,+23.64768705E-03
-568.84000E-06,+25.57237329E-03
-568.81500E-06,+25.23764526E-03
-568.79000E-06,+22.05772884E-03
-568.76500E-06,+22.05772884E-03
-568.74000E-06,+23.81505107E-03
-568.71500E-06,+25.40500928E-03
-568.69000E-06,+27.16233150E-03
-568.66500E-06,+25.23764526E-03
-568.64000E-06,+22.05772884E-03
-568.61500E-06,+22.05772884E-03
-568.59000E-06,+23.81505107E-03
-568.56500E-06,+25.40500928E-03
-568.54000E-06,+23.64768705E-03
-568.51500E-06,+23.81505107E-03
-568.49000E-06,+27.16233150E-03
-568.46500E-06,+25.23764526E-03
-568.44000E-06,+22.05772884E-03
-568.41500E-06,+20.30040662E-03
-568.39000E-06,+20.46777063E-03
-568.36500E-06,+23.81505107E-03
-568.34000E-06,+25.40500928E-03
-568.31500E-06,+25.40500928E-03
-568.29000E-06,+27.16233150E-03
-568.26500E-06,+28.75228971E-03
-568.24000E-06,+25.23764526E-03
-568.21500E-06,+22.05772884E-03
-568.19000E-06,+23.81505107E-03
-568.16500E-06,+23.64768705E-03
-568.14000E-06,+22.05772884E-03
-568.11500E-06,+22.05772884E-03
-568.09000E-06,+23.81505107E-03
-568.06500E-06,+23.64768705E-03
-568.04000E-06,+20.30040662E-03
-568.01500E-06,+20.46777063E-03
-567.99000E-06,+22.05772884E-03
-567.96500E-06,+22.05772884E-03
-567.94000E-06,+22.05772884E-03
-567.91500E-06,+22.05772884E-03
-567.89000E-06,+23.81505107E-03
-567.86500E-06,+25.40500928E-03
-567.84000E-06,+27.16233150E-03
-567.81500E-06,+26.99496749E-03
-567.79000E-06,+25.40500928E-03
-567.76500E-06,+25.40500928E-03
-567.74000E-06,+27.16233150E-03
-567.71500E-06,+28.75228971E-03
-567.69000E-06,+25.23764526E-03
-567.66500E-06,+22.05772884E-03
-567.64000E-06,+23.81505107E-03
-567.61500E-06,+25.40500928E-03
-567.59000E-06,+25.40500928E-03
-567.56500E-06,+27.16233150E-03
-567.54000E-06,+25.23764526E-03
-567.51500E-06,+23.81505107E-03
-567.49000E-06,+27.16233150E-03
-567.46500E-06,+25.23764526E-03
-567.44000E-06,+22.05772884E-03
-567.41500E-06,+25.57237329E-03
-567.39000E-06,+26.99496749E-03
-567.36500E-06,+27.16233150E-03
-567.34000E-06,+26.99496749E-03
-567.31500E-06,+27.16233150E-03
-567.29000E-06,+26.99496749E-03
-567.26500E-06,+25.40500928E-03
-567.24000E-06,+25.40500928E-03
-567.21500E-06,+25.40500928E-03
-567.19000E-06,+21.89036482E-03
-567.16500E-06,+23.98241509E-03
-567.14000E-06,+26.99496749E-03
-567.11500E-06,+23.64768705E-03
-567.09000E-06,+23.81505107E-03
-567.06500E-06,+23.64768705E-03
-567.04000E-06,+23.81505107E-03
-567.01500E-06,+25.40500928E-03
-566.99000E-06,+25.40500928E-03
-566.96500E-06,+25.40500928E-03
-566.94000E-06,+25.40500928E-03
-566.91500E-06,+27.16233150E-03
-566.89000E-06,+26.99496749E-03
-566.86500E-06,+21.89036483E-03
-566.84000E-06,+22.22509286E-03
-566.81500E-06,+23.64768705E-03
-566.79000E-06,+23.81505107E-03
-566.76500E-06,+23.64768705E-03
-566.74000E-06,+25.57237329E-03
-566.71500E-06,+25.23764526E-03
-566.69000E-06,+22.05772884E-03
-566.66500E-06,+23.81505107E-03
-566.64000E-06,+23.64768705E-03
-566.61500E-06,+22.05772884E-03
-566.59000E-06,+25.57237329E-03
-566.56500E-06,+25.23764526E-03
-566.54000E-06,+23.81505107E-03
-566.51500E-06,+25.40500928E-03
-566.49000E-06,+23.64768705E-03
-566.46500E-06,+20.30040662E-03
-566.44000E-06,+22.22509286E-03
-566.41500E-06,+25.40500928E-03
-566.39000E-06,+21.89036483E-03
-566.36500E-06,+20.46777063E-03
-566.34000E-06,+22.05772884E-03
-566.31500E-06,+23.81505107E-03
-566.29000E-06,+25.40500928E-03
-566.26500E-06,+25.40500928E-03
-566.24000E-06,+27.16233150E-03
-566.21500E-06,+25.23764526E-03
-566.19000E-06,+23.81505107E-03
-566.16500E-06,+23.64768705E-03
-566.14000E-06,+22.05772884E-03
